"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"12735","서울특별시 광진구 자양동","779","0779","0000","타워더모스트광진아크로텔","전세","27.1700","202304","07","22,000","0","7","2014","아차산로 355","202305~202505","신규","-","",""
"12736","서울특별시 중구 신당동","160-5","0160","0005","신당아르브","전세","21.3100","202304","07","17,400","0","13","2014","난계로 151","202306~202506","신규","-","",""
"12737","서울특별시 강남구 역삼동","825-24","0825","0024","강남역 효성해링턴 타워 더퍼스트","전세","22.8500","202304","07","23,000","0","3","2014","강남대로84길 15","202304~202504","신규","-","",""
"12738","서울특별시 강서구 방화동","620-115","0620","0115","라센트로","전세","29.5100","202304","07","18,000","0","11","2022","방화동로3길 23","202304~202504","신규","-","",""
"12739","서울특별시 강서구 방화동","620-115","0620","0115","라센트로","전세","29.5100","202304","07","19,000","0","13","2022","방화동로3길 23","202305~202505","신규","-","",""
"12740","서울특별시 성동구 성수동1가","685-54","0685","0054","성수 그린빌","전세","34.5900","202304","07","20,000","0","5","2004","서울숲길 54","202304~202504","신규","-","",""
"12741","서울특별시 영등포구 영등포동3가","27","0027","0000","여의시티파크 B동","전세","36.0800","202304","07","25,000","0","2","2020","영중로8길 22","202304~202504","신규","-","",""
"12742","서울특별시 송파구 방이동","47-5","0047","0005","잠실 소프라우스 오피스텔","전세","18.0500","202304","07","23,000","0","15","2021"," ","202305~202505","신규","-","",""
"12743","서울특별시 영등포구 양평동2가","1-2","0001","0002","양평동월드메르디앙오피스텔","전세","79.7500","202304","07","36,000","0","4","2005","선유서로 61","202305~202505","신규","-","",""
"12744","서울특별시 송파구 방이동","48-2","0048","0002","어반로프트 올림픽파크","전세","29.8800","202304","07","29,270","0","16","2021","위례성대로2길 11","202304~202504","신규","-","",""
"12745","서울특별시 송파구 거여동","605-3","0605","0003","송파헤븐시티 더 테라스","전세","43.7800","202304","07","31,500","0","12","2021"," ","202304~202504","신규","-","",""
"12746","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","전세","19.3600","202304","07","21,500","0","18","2021","오금로11길 45","202304~202504","신규","-","",""
"12747","서울특별시 노원구 상계동","706-2","0706","0002","노원역 보미더클래스 오피스텔","전세","18.9600","202304","07","17,000","0","13","2023","상계로 32","202304~202504","신규","-","",""
"12748","서울특별시 서대문구 대현동","37-32","0037","0032","영타운 지웰 에스테이트","전세","20.2700","202304","07","19,800","0","2","2017","이화여대5길 35","202305~202405","신규","-","",""
"12749","서울특별시 은평구 녹번동","144-43","0144","0043","에스클래스","전세","27.5400","202304","07","19,000","0","3","2018","진흥로 114","202305~202505","신규","-","",""
"12750","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","전세","29.9600","202304","07","23,000","0","11","2013","충민로 5","202305~202505","신규","-","",""
"12751","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","전세","26.8200","202304","07","19,575","0","2","2013","충민로 5","202305~202505","신규","-","",""
"12752","서울특별시 강서구 등촌동","641-10","0641","0010","퀸즈오피스텔","전세","14.5300","202304","07","14,000","0","3","2018"," ","202304~202504","신규","-","",""
"12753","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","전세","29.9900","202304","07","22,500","0","12","2013","충민로 5","202305~202505","신규","-","",""
"12754","서울특별시 영등포구 양평동4가","3-3","0003","0003","브릴리언트양평2차","전세","29.8000","202304","07","30,000","0","4","2022","선유로 248-8","202304~202404","신규","-","",""
"12755","서울특별시 관악구 봉천동","701-20","0701","0020","(701-20)","전세","19.1200","202304","07","12,000","0","5","2002","봉천로 221-10","202305~202505","신규","-","",""
"12756","서울특별시 동작구 노량진동","16-1","0016","0001","노량진 드림스퀘어 복합빌딩","전세","24.1300","202304","07","24,000","0","14","2020","노들로2길 7","202305~202505","신규","-","",""
"12757","서울특별시 중구 신당동","366-126","0366","0126","남산정은스카이아파트","전세","38.2600","202304","07","19,000","0","2","2005","다산로 56","202305~202505","신규","-","",""
"12758","서울특별시 동대문구 답십리동","497-23","0497","0023","청계 푸르지오시티","전세","23.8500","202304","07","14,000","0","21","2015","천호대로 257","202304~202504","신규","-","",""
"12759","서울특별시 송파구 가락동","156-4","0156","0004","테라 156","전세","15.9700","202304","07","20,000","0","4","2021"," ","202305~202504","신규","-","",""
"12760","서울특별시 성동구 용답동","229-1","0229","0001","동우리즈힐스","전세","16.5700","202304","07","16,500","0","6","2022","천호대로 380-7","202304~202504","신규","-","",""
"12761","서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","전세","50.7600","202304","07","55,000","0","7","2005","올림픽로 212","202304~202404","신규","-","",""
"12762","서울특별시 영등포구 문래동3가","55-16","0055","0016","영등포 SK 리더스뷰","전세","106.8100","202304","07","50,000","0","11","2007","문래로28길 15","202505~202505","신규","-","",""
"12763","서울특별시 용산구 문배동","11-29","0011","0029","이안 용산1차","전세","30.0400","202304","07","22,000","0","3","2005","백범로90길 74","202304~202504","신규","-","",""
"12764","서울특별시 중구 의주로1가","25-10","0025","0010","바비엥-2","전세","41.5500","202304","07","23,400","0","9","2005","통일로 114","202304~202504","신규","-","",""
"12765","서울특별시 광진구 중곡동","649-11","0649","0011","평강오피스텔","전세","20.7700","202304","07","22,500","0","11","2020","능동로37길 9","202305~202505","신규","-","",""
"12766","서울특별시 강서구 등촌동","639-6","0639","0006","더 퍼스트 가양","전세","22.5000","202304","07","22,800","0","5","2023","화곡로68길 24","202305~202505","신규","-","",""
"12767","서울특별시 강서구 마곡동","773","0773","0000","힐스테이트 에코 마곡역","전세","19.9700","202304","07","15,500","0","9","2017","마곡중앙로 76","202304~202504","신규","-","",""
"12768","서울특별시 강서구 마곡동","760-1","0760","0001","힐스테이트에코 마곡나루역 라마다앙코르 서울마곡","전세","21.5000","202304","07","16,500","0","8","2017","마곡중앙로 161-11","202304~202504","신규","-","",""
"12769","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","전세","32.8800","202304","07","27,000","0","3","2017"," ","202305~202505","신규","-","",""
"12770","서울특별시 강서구 마곡동","784-9","0784","0009","마곡오드카운티2차","전세","17.3600","202304","07","12,000","0","10","2017"," ","202304~202504","신규","-","",""
"12771","서울특별시 강서구 등촌동","847","0847","0000","호성스카이오피스텔","전세","26.7900","202304","07","20,000","0","5","2020","양천로 396","202305~202505","신규","-","",""
"12772","서울특별시 마포구 상암동","1597","1597","0000","사보이시티디엠씨","전세","21.6500","202304","07","14,000","0","12","2016"," ","202305~202505","신규","-","",""
"12773","서울특별시 금천구 독산동","1006-3","1006","0003","미림A클래스","전세","25.9100","202304","07","18,700","0","6","2018","범안로12가길 7","202304~202504","신규","-","",""
"12774","서울특별시 송파구 거여동","605-3","0605","0003","송파헤븐시티 더 테라스","전세","43.5000","202304","07","29,900","0","8","2021"," ","202306~202506","신규","-","",""
"12775","서울특별시 중랑구 상봉동","102-30","0102","0030","YMS TOWER A","전세","24.2300","202304","07","18,500","0","5","2018","면목로92길 27","202304~202504","신규","-","",""
"12776","서울특별시 영등포구 영등포동1가","75-4","0075","0004","메트로가든","전세","20.7000","202304","07","15,000","0","3","2013","경인로112길 4-7","202305~202504","신규","-","",""
"12777","서울특별시 강서구 화곡동","1111","1111","0000","SJ라벨라","전세","20.5700","202304","07","18,000","0","6","2020","화곡로 350","202304~202504","신규","-","",""
"12778","서울특별시 강남구 삼성동","142-3","0142","0003","LG선릉에클라트B","전세","39.9900","202304","07","27,000","0","8","2004","테헤란로63길 12","202305~202505","신규","-","",""
"12779","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","전세","17.6200","202304","07","13,800","0","3","2020","디지털로10길 69","202304~202504","신규","-","",""
"12780","서울특별시 관악구 남현동","1062-20","1062","0020","파크빌 오피스텔","전세","23.5600","202304","07","9,200","0","3","2001","남현3길 69","202305~202505","신규","-","",""
"12781","서울특별시 성동구 도선동","2-1","0002","0001","TOWER 275","전세","20.4000","202304","07","23,000","0","16","2023","고산자로 275","202304~202504","신규","-","",""
"12782","서울특별시 강서구 등촌동","631","0631","0000","등촌동두산위브센티움","전세","22.6000","202304","07","13,000","0","11","2004","양천로 564","202305~202505","신규","-","",""
"12783","서울특별시 마포구 도화동","571","0571","0000","나눔빌딩","전세","25.5600","202304","07","21,500","0","15","2015","도화길 43","202304~202504","신규","-","",""
"12784","서울특별시 중랑구 망우동","479","0479","0000","한일써너스빌리젠시 1단지","전세","59.6300","202304","07","23,500","0","8","2008","용마산로115길 127","202305~202504","신규","-","",""
"12785","서울특별시 성동구 성수동1가","656-449","0656","0449","YG FOREST","전세","42.7400","202304","07","51,000","0","4","2022","왕십리로8길 6","202305~202505","신규","-","",""
"12786","서울특별시 영등포구 양평동5가","94","0094","0000","한강프리젠","전세","29.9400","202304","07","25,200","0","5","2017"," ","202304~202504","신규","-","",""
"12787","서울특별시 강서구 등촌동","649-12","0649","0012","더프라임","전세","28.3300","202304","07","39,000","0","5","2022","공항대로 505","202304~202504","신규","-","",""
"12788","서울특별시 은평구 신사동","30-51","0030","0051","아줄리움","전세","28.8100","202304","07","26,000","0","10","2022","가좌로 310","202306~202506","신규","-","",""
"12789","서울특별시 성동구 옥수동","475","0475","0000","한남 더 리버 오피스텔","전세","30.7500","202304","06","18,000","0","4","2004","독서당로 166","202306~202406","신규","-","",""
"12790","서울특별시 서초구 서초동","1309-2","1309","0002","강남역 2차 I'PARK","전세","27.5200","202304","06","24,000","0","11","2013","서초대로77길 59","202305~202505","신규","-","",""
"12791","서울특별시 금천구 시흥동","994-9","0994","0009","제이타워","전세","21.0200","202304","06","15,000","0","17","2022","시흥대로 225","202305~202505","신규","-","",""
"12792","서울특별시 종로구 숭인동","313-17","0313","0017","우평 원더라움 스투디오","전세","24.7900","202304","06","24,500","0","3","2022","지봉로 22","202304~202504","신규","-","",""
"12793","서울특별시 중랑구 상봉동","102-19","0102","0019","동인씨엘로102동","전세","19.8900","202304","06","16,530","0","6","2018","면목로92라길 15","202305~202505","신규","-","",""
"12794","서울특별시 종로구 견지동","110","0110","0000","종로1가 대성스카이렉스","전세","40.4500","202304","06","24,510","0","11","2008","삼봉로 95","202304~202404","신규","-","",""
"12795","서울특별시 강서구 마곡동","797-14","0797","0014","힐스테이트에코마곡","전세","24.2000","202304","06","18,300","0","12","2016","공항대로 269-15","202304~202504","신규","-","",""
"12796","서울특별시 영등포구 영등포동7가","29-135","0029","0135","아크로L팰리스","전세","12.8900","202304","06","13,000","0","4","2021","국회대로54길 21-1","202305~202505","신규","-","",""
"12797","서울특별시 영등포구 영등포동7가","94-13","0094","0013","골든힐","전세","54.5900","202304","06","29,900","0","2","2016"," ","202305~202505","신규","-","",""
"12798","서울특별시 강서구 가양동","251-2","0251","0002","세종보타닉2차","전세","28.6300","202304","06","23,000","0","6","2020","양천로47가길 32","202305~202505","신규","-","",""
"12799","서울특별시 양천구 신정동","323-9","0323","0009","목동 이스타빌","전세","73.8700","202304","06","29,000","0","17","2003","목동서로 377","202304~202704","신규","-","",""
"12800","서울특별시 성동구 도선동","268","0268","0000","렉스오피스텔","전세","25.3200","202304","06","21,000","0","8","2018","무학로2길 30","202306~202506","신규","-","",""
"12801","서울특별시 서초구 서초동","1339-7","1339","0007","청화오피스텔","전세","22.1100","202304","06","20,000","0","10","2022","효령로 431","202304~202504","신규","-","",""
"12802","서울특별시 중랑구 망우동","564-5","0564","0005","삼부","전세","21.1900","202304","06","13,650","0","5","2021","상봉로 134","202305~202505","신규","-","",""
"12803","서울특별시 성동구 성수동1가","13-120","0013","0120","서울숲 프라임 알파","전세","59.1800","202304","06","47,400","0","11","2018","상원8길 12","202306~202506","신규","-","",""
"12804","서울특별시 마포구 서교동","394-25","0394","0025","동양한강트레벨","전세","29.0900","202304","06","19,000","0","2","2004","양화로 56","202305~202505","신규","-","",""
"12805","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","전세","25.8700","202304","06","21,000","0","3","2015","법원로 55","202305~202505","신규","-","",""
"12806","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","전세","29.6300","202304","06","23,500","0","14","2013","새말로 62","202306~202506","신규","-","",""
"12807","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","전세","30.0000","202304","06","23,500","0","9","2013","새말로 62","202305~202505","신규","-","",""
"12808","서울특별시 강서구 마곡동","793-3","0793","0003","마곡에비앙","전세","18.9700","202304","06","14,000","0","8","2015","강서로 411","202304~202504","신규","-","",""
"12809","서울특별시 강서구 등촌동","656-37","0656","0037","한빛어반뉴스토리","전세","27.3100","202304","06","23,100","0","13","2017"," ","202304~202504","신규","-","",""
"12810","서울특별시 영등포구 여의도동","12-3","0012","0003","(주)신한 여의도 드림리버 오피스텔","전세","24.5000","202304","06","23,000","0","5","2019","은행로 54","202306~202406","신규","-","",""
"12811","서울특별시 영등포구 양평동3가","56-3","0056","0003","파크뷰","전세","16.8200","202304","06","16,500","0","6","2020","선유로35길 25","202305~202505","신규","-","",""
"12812","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","전세","19.9300","202304","06","13,000","0","4","2013","구룡길 19","202304~202504","신규","-","",""
"12813","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","전세","22.2000","202304","06","16,000","0","4","2017"," ","202304~202504","신규","-","",""
"12814","서울특별시 마포구 성산동","591-6","0591","0006","상암 퍼스티지 더올림 오피스텔","전세","17.1400","202304","06","17,000","0","8","2018","모래내로1길 17","202305~202505","신규","-","",""
"12815","서울특별시 강남구 수서동","716","0716","0000","사이룩스","전세","38.0200","202304","06","24,000","0","5","2003","광평로 295","202304~202504","신규","-","",""
"12816","서울특별시 구로구 구로동","97-4","0097","0004","하나세인스톤2차","전세","36.7400","202304","06","18,000","0","2","2011","가마산로 284","202305~202505","신규","-","",""
"12817","서울특별시 마포구 성산동","593-2","0593","0002","상암 수린나 오피스텔","전세","17.5500","202304","06","16,500","0","4","2018","월드컵로34길 18","202304~202504","신규","-","",""
"12818","서울특별시 마포구 성산동","593-3","0593","0003","동우 자인채 스토리 상암","전세","16.5400","202304","06","14,000","0","5","2018","월드컵로34길 20","202304~202504","신규","-","",""
"12819","서울특별시 송파구 방이동","22-5","0022","0005","잠실리시온","전세","43.0500","202304","06","29,000","0","7","2004","오금로 87","202304~202504","신규","-","",""
"12820","서울특별시 영등포구 양평동6가","82-1","0082","0001","엠케이유앤미","전세","27.5000","202304","06","27,000","0","5","2020","양평로30길 32","202305~202505","신규","-","",""
"12821","서울특별시 광진구 중곡동","158-31","0158","0031","홀가하우스","전세","23.3600","202304","06","25,000","0","7","2021","능동로38길 5-3","202305~202505","신규","-","",""
"12822","서울특별시 용산구 문배동","24-8","0024","0008","프라임펠리스","전세","27.8300","202304","06","21,900","0","7","2012","백범로90길 38","202305~202505","신규","-","",""
"12823","서울특별시 금천구 시흥동","998-10","0998","0010","HEY NEST","전세","19.3400","202304","06","10,000","0","8","2003","금하로5길 13","202304~202504","신규","-","",""
"12824","서울특별시 은평구 진관동","100-4","0100","0004","어드벤스힐 오피스텔","전세","29.7900","202304","06","14,400","0","8","2013","진관1로 21-35","202306~202506","신규","-","",""
"12825","서울특별시 송파구 방이동","49-9","0049","0009","(49-9)","전세","16.1800","202304","06","20,500","0","15","2021"," ","202304~202504","신규","-","",""
"12826","서울특별시 영등포구 영등포동1가","94-2","0094","0002","여의도더리브스타일","전세","19.3600","202304","06","21,500","0","19","2020","경인로 900","202304~202504","신규","-","",""
"12827","서울특별시 강서구 방화동","830-1","0830","0001","에어뷰21-2오피스텔","전세","26.9100","202304","06","7,800","0","3","1999","금낭화로 136","202305~202505","신규","-","",""
"12828","서울특별시 은평구 진관동","100-5","0100","0005","메이플카운티","전세","24.8400","202304","06","12,500","0","4","2014","진관1로 21-39","202304~202504","신규","-","",""
"12829","서울특별시 중랑구 상봉동","81-5","0081","0005","한일써너스빌","전세","32.4800","202304","06","15,500","0","15","2003","망우로 346","202304~202504","신규","-","",""
"12830","서울특별시 강서구 방화동","904","0904","0000","신마곡벽산블루밍","전세","46.5000","202304","06","30,000","0","12","2020","양천로10길 38","202304~202504","신규","-","",""
"12831","서울특별시 강남구 개포동","157-9","0157","0009","개포동 157-9 공동주택 (김해옥)","전세","36.9600","202304","06","23,000","0","2","2011","선릉로4길 19","202306~202506","신규","-","",""
"12832","서울특별시 마포구 공덕동","475","0475","0000","공덕푸르지오시티","전세","32.0700","202304","06","25,500","0","14","2013","마포대로 156","202305~202505","신규","-","",""
"12833","서울특별시 금천구 독산동","959-5","0959","0005","다온캐슬","전세","50.5400","202304","06","27,000","0","2","2017","독산로 353-1","202304~202504","신규","-","",""
"12834","서울특별시 종로구 관철동","155","0155","0000","종로1번가","전세","23.8600","202304","06","16,000","0","9","2005","청계천로 67","202305~202505","신규","-","",""
"12835","서울특별시 동대문구 용두동","255-70","0255","0070","청계다우 아트리체 디벨","전세","19.9600","202304","06","20,000","0","7","2020","청계천로 503","202305~202505","신규","-","",""
"12836","서울특별시 동대문구 용두동","104-3","0104","0003","동대문 푸르지오시티","전세","23.4700","202304","06","17,500","0","9",""," ","202304~202504","신규","-","",""
"12837","서울특별시 용산구 원효로1가","28-10","0028","0010","하람 휴","전세","24.2900","202304","06","25,000","0","12","2019","원효로 231-3","202304~202504","신규","-","",""
"12838","서울특별시 송파구 방이동","41-3","0041","0003","보광스퀘어","전세","29.1900","202304","05","33,000","0","12","2023","올림픽로34길 5-29","202304~202504","신규","-","",""
"12839","서울특별시 영등포구 여의도동","44-5","0044","0005","힐스테이트 여의도 파인루체","전세","28.9200","202304","05","25,000","0","4","2023","여의대방로69길 19","202304~202504","신규","-","",""
"12840","서울특별시 영등포구 영등포동6가","42","0042","0000","에이클래스","전세","49.4800","202304","05","26,775","0","2","2017"," ","202304~202502","신규","-","",""
"12841","서울특별시 영등포구 영등포동4가","443","0443","0000","영등포 센트럴 푸르지오 시티","전세","29.4600","202304","05","20,900","0","6","2013","문래로 180","202304~202504","신규","-","",""
"12842","서울특별시 서초구 서초동","1319-13","1319","0013","서초현대타워아파트","전세","36.4400","202304","05","35,000","0","8","1997","강남대로 375","202305~202505","신규","-","",""
"12843","서울특별시 서초구 서초동","1339-7","1339","0007","청화오피스텔","전세","19.2700","202304","05","20,000","0","7","2022","효령로 431","202304~202504","신규","-","",""
"12844","서울특별시 서초구 서초동","1339-7","1339","0007","청화오피스텔","전세","19.2700","202304","05","20,000","0","4","2022","효령로 431","202305~202505","신규","-","",""
"12845","서울특별시 서초구 서초동","1589-11","1589","0011","서초팰리스","전세","21.4900","202304","05","25,000","0","12","2021","반포대로14길 40","202306~202506","신규","-","",""
"12846","서울특별시 광진구 자양동","2-2","0002","0002","건대입구역자이엘라","전세","18.6000","202304","05","24,000","0","9","2022","능동로 87","202304~202504","신규","-","",""
"12847","서울특별시 영등포구 영등포동2가","284-4","0284","0004","루브르하우스","전세","33.4600","202304","05","22,000","0","4","2018","영등포로47길 16","202304~202504","신규","-","",""
"12848","서울특별시 영등포구 영등포동1가","110-6","0110","0006","여의도 노블루체91","전세","23.5600","202304","05","27,000","0","11","2021","경인로 888","202304~202504","신규","-","",""
"12849","서울특별시 용산구 문배동","3-3","0003","0003","이안용산프리미어","전세","72.9900","202304","05","44,100","0","3","2007","청파로 213","202305~202505","신규","-","",""
"12850","서울특별시 금천구 시흥동","990-66","0990","0066","정도트윈빌102동","전세","73.3600","202304","05","17,000","0","3","2007","시흥대로47길 28-9","202305~202505","신규","-","",""
"12851","서울특별시 금천구 시흥동","994-9","0994","0009","제이타워","전세","21.0200","202304","05","14,800","0","10","2022","시흥대로 225","202305~202505","신규","-","",""
"12852","서울특별시 금천구 시흥동","883-11","0883","0011","금천리메인시티","전세","22.9200","202304","05","16,000","0","7","2018","시흥대로 224","202304~202504","신규","-","",""
"12853","서울특별시 영등포구 당산동1가","194-1","0194","0001","101","전세","36.8300","202304","05","27,800","0","2","2019","영신로47길 9-1","202305~202505","신규","-","",""
"12854","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","전세","17.5700","202304","05","22,000","0","10","2019","언주로85길 32","202304~202504","신규","-","",""
"12855","서울특별시 금천구 독산동","292-2","0292","0002","수아주 신독산","전세","16.8300","202304","05","13,500","0","5","2021","시흥대로115길 13","202305~202505","신규","-","",""
"12856","서울특별시 금천구 독산동","299-3","0299","0003","킹캐슬5차","전세","29.5300","202304","05","24,500","0","2","2023","두산로13길 39","202304~202504","신규","-","",""
"12857","서울특별시 금천구 독산동","1007-13","1007","0013","e편한세상 독산 더타워","전세","26.2200","202304","05","16,500","0","24","2019","범안로 1212","202304~202504","신규","-","",""
"12858","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","전세","26.1800","202304","05","16,500","0","8","2019","시흥대로 315","202304~202504","신규","-","",""
"12859","서울특별시 금천구 가산동","535-7","0535","0007","G밸리 하우스디 어반","전세","19.3700","202304","05","15,880","0","15","2019","서부샛길 714","202304~202504","신규","-","",""
"12860","서울특별시 금천구 가산동","140-20","0140","0020","라온복합건물","전세","23.1400","202304","05","18,800","0","5","2020","디지털로 208-13","202304~202504","신규","-","",""
"12861","서울특별시 구로구 가리봉동","137-4","0137","0004","삼부르네상스파크빌","전세","23.6600","202304","05","11,700","0","11","2006","남부순환로 1295","202305~202505","신규","-","",""
"12862","서울특별시 관악구 봉천동","874-19","0874","0019","(874-19)","전세","15.8400","202304","05","15,000","0","7","2004","봉천로 450-1","202305~202505","신규","-","",""
"12863","서울특별시 구로구 구로동","810","0810","0000","오피스텔 미래지오","전세","21.2800","202304","05","8,500","0","5","2004","디지털로32나길 17-45","202304~202504","신규","-","",""
"12864","서울특별시 동대문구 청량리동","235-6","0235","0006","힐스테이트 청량리역","전세","21.2000","202304","05","18,000","0","11","2023","왕산로 239","202305~202505","신규","-","",""
"12865","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","전세","22.2000","202304","05","17,700","0","12","2017"," ","202305~202505","신규","-","",""
"12866","서울특별시 강서구 마곡동","739-4","0739","0004","마곡 헤리움1차","전세","24.0700","202304","05","16,000","0","7","2015","마곡서1로 115-1","202305~202505","신규","-","",""
"12867","서울특별시 강서구 마곡동","793-7","0793","0007","매그넘793","전세","32.6000","202304","05","27,000","0","7","2020","강서로 401","202304~202504","신규","-","",""
"12868","서울특별시 강남구 수서동","716","0716","0000","사이룩스","전세","38.0200","202304","05","23,000","0","12","2003","광평로 295","202305~202505","신규","-","",""
"12869","서울특별시 영등포구 문래동6가","34-1","0034","0001","문래크라운팰리스","전세","28.1700","202304","05","23,730","0","3","2018","문래로 33","202304~202504","신규","-","",""
"12870","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","전세","26.8200","202304","05","20,000","0","3","2013","충민로 5","202305~202505","신규","-","",""
"12871","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","전세","49.8400","202304","05","41,500","0","16","2015","법원로 55","202305~202505","신규","-","",""
"12872","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","전세","21.5700","202304","05","20,000","0","12","2017","법원로4길 6","202305~202505","신규","-","",""
"12873","서울특별시 중랑구 면목동","105-43","0105","0043","성진빌딩","전세","23.4000","202304","05","13,000","0","4","2009","겸재로44길 21","202305~202505","신규","-","",""
"12874","서울특별시 강서구 가양동","448-11","0448","0011","가양글로벌퍼스트","전세","28.1200","202304","05","23,900","0","2","2018","화곡로72길 62","202304~202504","신규","-","",""
"12875","서울특별시 강서구 가양동","250-1","0250","0001","마곡크리스아크","전세","32.4800","202304","05","25,500","0","5","2021","양천로49길 43","202305~202505","신규","-","",""
"12876","서울특별시 중랑구 상봉동","129-26","0129","0026","(129-26)","전세","27.4700","202304","05","19,000","0","3","2021","망우로36길 14","202304~202504","신규","-","",""
"12877","서울특별시 중랑구 상봉동","102-7","0102","0007","동인씨엘로 103동","전세","17.0500","202304","05","14,700","0","6","2019","면목로92라길 10","202304~202504","신규","-","",""
"12878","서울특별시 중랑구 상봉동","87-7","0087","0007","상봉팰리스","전세","36.4100","202304","05","24,000","0","3","2018","봉우재로33길 60","202305~202505","신규","-","",""
"12879","서울특별시 강서구 화곡동","918-2","0918","0002","(918-2)","전세","30.0000","202304","05","9,600","0","2","1998","강서로7길 20-32","202304~202504","신규","-","",""
"12880","서울특별시 강서구 등촌동","656-52","0656","0052","강서메트로칸","전세","18.7500","202304","05","11,500","0","4","2013","공항대로45가길 11","202304~202504","신규","-","",""
"12881","서울특별시 강서구 등촌동","685","0685","0000","경동미르웰양천향교2차","전세","29.6800","202304","05","26,250","0","13","2020","강서로56가길 166","202305~202505","신규","-","",""
"12882","서울특별시 영등포구 신길동","236-7","0236","0007","클래시안 아이비","전세","27.2100","202304","05","23,000","0","8","2023","신길로34길 5","202305~202505","신규","-","",""
"12883","서울특별시 용산구 한강로2가","312-4","0312","0004","대우디오빌한강로오피스텔","전세","33.9500","202304","05","27,500","0","13","2004","한강대로 115","202305~202505","신규","-","",""
"12884","서울특별시 용산구 한강로2가","420","0420","0000","용산푸르지오써밋","전세","27.6400","202304","05","32,000","0","20","2017"," ","202305~202505","신규","-","",""
"12885","서울특별시 양천구 목동","791-17","0791","0017","동양오피스텔","전세","18.2400","202304","05","7,300","0","2","2016","목동중앙서로3길 9","202304~202504","신규","-","",""
"12886","서울특별시 양천구 목동","607-36","0607","0036","엠제이6","전세","24.4100","202304","05","28,700","0","4","2022","목동중앙북로7가길 52","202304~202504","신규","-","",""
"12887","서울특별시 양천구 목동","907-10","0907","0010","현대파리지앙","전세","37.7800","202304","05","16,200","0","7","2004","목동서로 57","202305~202505","신규","-","",""
"12888","서울특별시 양천구 목동","917","0917","0000","목동파라곤","전세","103.7100","202304","05","130,000","0","11","2004","목동서로 155","202307~202507","신규","-","",""
"12889","서울특별시 중구 을지로5가","272-17","0272","0017","을지로5가  오피스텔 신축공사","전세","35.6600","202304","05","32,000","0","7","2023","동호로35길 17","202305~202505","신규","-","",""
"12890","서울특별시 강북구 수유동","92-8","0092","0008","어반빌리움 수유","전세","17.0100","202304","05","16,000","0","3","2021","도봉로 277","202304~202504","신규","-","",""
"12891","서울특별시 양천구 신정동","1182-15","1182","0015","보스코 빌딩","전세","28.8100","202304","05","20,000","0","6","2020","중앙로23길 30","202305~202505","신규","-","",""
"12892","서울특별시 영등포구 양평동5가","71-2","0071","0002","브릴리언트 선유","전세","27.5300","202304","05","28,300","0","9","2020","양평로22가길 6-1","202305~202505","신규","-","",""
"12893","서울특별시 도봉구 창동","624-1","0624","0001","북한산현대홈시티","전세","60.9700","202304","05","29,000","0","4","2005","도봉로106길 23","202305~202505","신규","-","",""
